0	12	6	7	7	2	0
0	9	5	9	7	2	0
0	9	7	8	13	2	0
0	11	4	7	13	2	0
0	9	3	10	10	1	0
0	9	5	11	10	1	0
0	7	6	7	8	2	0
0	9	4	10	12	1	0
0	8	3	7	12	3	0
0	13	3	10	12	3	0
0	10	6	12	13	3	0
0	12	7	12	10	2	0
0	8	7	13	8	2	0
0	9	7	8	8	1	0
0	9	5	13	9	1	0
0	10	6	8	11	2	0
0	11	6	12	9	3	0
0	10	3	13	10	1	0
0	13	6	12	11	1	0
0	12	6	11	8	3	0
0	8	6	7	10	3	0
0	9	3	13	10	3	0
0	10	4	10	7	2	0
0	11	3	8	7	2	0
0	8	4	8	11	3	0
0	8	4	7	9	2	0
0	10	5	12	12	2	0
0	10	6	7	13	3	0
0	7	5	13	11	1	0
0	9	6	11	12	2	0
0	10	5	9	13	1	0
0	8	6	11	10	3	0
0	9	7	13	10	1	0
0	8	4	10	8	3	0
0	9	5	9	10	2	0
0	9	4	8	9	1	0
0	9	3	10	10	1	0
0	8	7	7	8	1	0
0	12	6	11	9	2	0
0	12	6	13	10	2	0
0	12	4	10	13	2	0
0	7	4	12	7	3	0
0	8	4	8	11	3	0
0	7	3	13	7	3	0
0	12	3	13	12	3	0
0	7	7	11	12	2	0
0	12	7	10	7	1	0
0	7	4	10	9	2	0
0	7	7	10	12	1	0
0	12	5	8	7	2	0
0	9	6	7	12	2	0
0	7	5	11	8	2	0
0	7	5	7	12	3	0
0	7	3	7	11	2	0
0	11	6	9	7	1	0
0	8	4	11	9	2	0
0	12	6	8	11	2	0
0	9	3	9	7	1	0
0	7	5	9	13	2	0
0	13	5	7	11	2	0
0	12	7	12	9	3	0
0	11	5	13	8	1	0
0	10	6	13	9	3	0
0	11	6	10	7	3	0
0	7	6	9	13	1	0
0	13	3	7	9	3	0
0	10	4	11	8	1	0
0	10	4	10	10	3	0
0	9	5	10	12	2	0
0	7	3	10	13	1	0
0	12	6	8	7	3	0
0	8	7	13	12	2	0
0	8	4	7	10	2	0
0	7	6	13	13	3	0
0	12	6	13	13	1	0
0	12	5	9	13	2	0
0	11	4	12	13	2	0
0	7	7	9	11	1	0
0	8	3	8	12	1	0
0	11	5	10	7	1	0
0	12	6	10	7	1	0
0	12	3	13	7	2	0
0	12	7	12	11	2	0
0	11	3	12	11	1	0
0	10	4	11	9	2	0
0	13	3	11	10	3	0
0	11	3	8	10	3	0
0	12	7	7	12	1	0
0	11	4	8	10	3	0
0	13	5	7	11	3	0
0	10	3	13	12	2	0
0	11	5	9	7	3	0
0	10	4	12	13	1	0
0	9	6	9	8	3	0
0	9	3	9	13	1	0
0	12	7	10	7	3	0
0	12	5	12	13	2	0
0	10	3	8	9	1	0
0	11	6	11	10	1	0
0	13	6	7	11	3	0
0	10	3	10	10	1	0
0	9	5	7	11	3	0
0	8	7	8	13	2	0
0	9	7	9	12	1	0
0	12	5	13	9	3	0
0	7	4	11	10	1	0
0	13	3	8	12	3	0
0	8	6	11	9	3	0
0	8	5	10	10	1	0
0	10	4	13	13	3	0
0	7	3	7	8	1	0
0	9	5	9	9	1	0
0	11	3	7	7	1	0
0	10	6	11	10	1	0
0	7	4	10	10	1	0
0	10	7	7	7	1	0
0	11	3	9	8	1	0
0	8	3	10	10	2	0
0	10	5	10	12	1	0
0	8	6	10	8	3	0
0	7	5	13	7	3	0
0	13	4	10	11	1	0
0	8	5	12	11	2	0
0	12	5	12	8	1	0
0	12	7	9	12	1	0
0	12	3	9	12	3	0
0	8	4	13	12	3	0
0	11	6	12	13	3	0
0	10	6	12	8	3	0
0	12	7	7	11	1	0
0	10	6	11	10	3	0
0	7	5	9	7	2	0
0	7	7	13	10	3	0
0	10	7	7	10	3	0
0	10	4	10	12	3	0
0	9	6	12	7	1	0
0	8	7	10	10	1	0
0	9	3	12	13	3	0
0	13	3	7	11	2	0
0	10	4	8	11	1	0
0	7	5	7	12	2	0
0	8	6	10	13	3	0
0	12	4	7	8	3	0
0	9	7	8	8	2	0
0	10	6	12	9	3	0
0	13	4	12	13	2	0
0	13	5	11	7	2	0
0	7	5	13	11	2	0
0	12	3	8	9	2	0
0	10	6	9	10	1	0
0	13	5	11	13	3	0
0	12	3	11	8	1	0
0	11	4	7	11	3	0
0	13	3	12	9	3	0
0	9	3	7	10	1	0
0	11	6	8	9	1	0
0	7	3	12	11	2	0
0	8	5	11	10	1	0
0	11	6	7	12	2	0
0	11	4	12	12	1	0
0	8	5	13	10	3	0
0	7	5	13	7	3	0
0	10	3	12	12	1	0
0	8	6	9	7	3	0
0	10	6	13	13	1	0
0	11	6	11	8	3	0
0	12	5	10	9	1	0
0	10	3	8	10	1	0
0	11	6	12	9	3	0
0	8	4	13	10	1	0
0	11	3	7	12	1	0
0	13	6	7	9	2	0
0	7	5	7	11	1	0
0	7	7	12	9	1	0
0	11	7	13	7	1	0
0	10	4	11	13	2	0
0	13	3	12	10	3	0
0	9	3	9	8	3	0
0	11	5	13	10	2	0
0	12	4	12	8	2	0
0	12	6	12	12	3	0
0	12	5	12	8	3	0
0	11	5	11	8	2	0
0	8	6	8	9	3	0
0	12	4	7	10	2	0
0	9	4	11	10	3	0
0	13	6	11	13	3	0
0	7	4	8	10	2	0
0	8	3	7	7	2	0
0	13	6	9	12	1	0
0	10	7	13	9	1	0
0	11	5	13	8	3	0
0	13	7	11	11	2	0
0	9	3	13	12	2	0
0	8	3	9	13	3	0
0	8	3	13	7	3	0
0	7	6	13	9	2	0
0	8	3	13	12	3	0
0	12	6	10	9	2	0
0	10	3	8	9	3	0
